MONTH,DAY,AIRLINE,FLIGHT_NUMBER,ORIGIN_AIRPORT,OLATITUDE,OLONGITUDE,DESTINATION_AIRPORT,DLATITUDE,DLONGITUDE,SCHEDULED_DEPARTURE,DEPARTURE_TIME,Departure,SCHEDULED_ARRIVAL,ARRIVAL_DELAY,CANCELLED,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY
1,27,DL,1879,LGA,40.63975,-73.77893,FLL,26.07258,-80.15275,705,,0,1029,,1,,,,,
1,27,B6,271,LGA,40.63975,-73.77893,FLL,26.07258,-80.15275,930,,0,1241,,1,,,,,
1,27,B6,971,LGA,40.63975,-73.77893,FLL,26.07258,-80.15275,1042,,0,1354,,1,,,,,
1,27,NK,197,LGA,40.63975,-73.77893,FLL,26.07258,-80.15275,1050,,0,1404,,1,,,,,
1,27,DL,2562,LGA,40.63975,-73.77893,FLL,26.07258,-80.15275,1100,,0,1425,,1,,,,,
1,27,DL,2302,LGA,40.63975,-73.77893,FLL,26.07258,-80.15275,1300,,0,1623,,1,,,,,
1,27,B6,1171,LGA,40.63975,-73.77893,FLL,26.07258,-80.15275,1445,,0,1800,,1,,,,,
1,27,DL,1779,LGA,40.63975,-73.77893,FLL,26.07258,-80.15275,1505,,0,1837,,1,,,,,
1,27,DL,2300,LGA,40.63975,-73.77893,FLL,26.07258,-80.15275,1859,,0,2227,,1,,,,,
1,27,EV,5319,LGA,40.63975,-73.77893,GSO,36.09775,-79.9373,759,,0,1002,,1,,,,,
1,27,MQ,3564,LGA,40.63975,-73.77893,GSO,36.09775,-79.9373,810,,0,951,,1,,,,,
1,27,MQ,3199,LGA,40.63975,-73.77893,GSO,36.09775,-79.9373,1505,,0,1650,,1,,,,,
1,27,EV,5330,LGA,40.63975,-73.77893,GSO,36.09775,-79.9373,1555,,0,1749,,1,,,,,
1,27,MQ,3384,LGA,40.63975,-73.77893,GSO,36.09775,-79.9373,1730,,0,1913,,1,,,,,
1,27,EV,5505,LGA,40.63975,-73.77893,GSO,36.09775,-79.9373,1815,,0,2019,,1,,,,,
1,27,B6,581,JFK,40.63975,-73.77893,HOU,29.64542,-95.27889,1420,,0,1732,,1,,,,,
1,27,WN,2954,LGA,40.63975,-73.77893,HOU,29.64542,-95.27889,700,,0,1025,,1,,,,,
1,27,WN,468,LGA,40.63975,-73.77893,HOU,29.64542,-95.27889,1215,,0,1545,,1,,,,,
1,27,WN,3674,LGA,40.63975,-73.77893,HOU,29.64542,-95.27889,1555,,0,1925,,1,,,,,
1,27,B6,1307,JFK,40.63975,-73.77893,IAD,38.94453,-77.45581,801,,0,920,,1,,,,,
1,27,B6,1407,JFK,40.63975,-73.77893,IAD,38.94453,-77.45581,1750,,0,1909,,1,,,,,
1,27,B6,1507,JFK,40.63975,-73.77893,IAD,38.94453,-77.45581,2201,,0,2315,,1,,,,,
1,27,EV,5747,LGA,40.63975,-73.77893,IAD,38.94453,-77.45581,603,,0,723,,1,,,,,
1,27,EV,5689,LGA,40.63975,-73.77893,IAD,38.94453,-77.45581,1015,,0,1140,,1,,,,,
1,27,EV,5731,LGA,40.63975,-73.77893,IAD,38.94453,-77.45581,1433,,0,1557,,1,,,,,
1,27,EV,5769,LGA,40.63975,-73.77893,IAD,38.94453,-77.45581,1922,,0,2048,,1,,,,,
1,27,UA,234,LGA,40.63975,-73.77893,IAH,29.98047,-95.33972,545,,0,855,,1,,,,,
1,27,UA,1454,LGA,40.63975,-73.77893,IAH,29.98047,-95.33972,630,,0,944,,1,,,,,
1,27,UA,327,LGA,40.63975,-73.77893,IAH,29.98047,-95.33972,845,,0,1207,,1,,,,,
1,27,UA,332,LGA,40.63975,-73.77893,IAH,29.98047,-95.33972,1010,,0,1335,,1,,,,,
1,27,UA,221,LGA,40.63975,-73.77893,IAH,29.98047,-95.33972,1342,,0,1655,,1,,,,,
1,27,UA,395,LGA,40.63975,-73.77893,IAH,29.98047,-95.33972,1452,,0,1809,,1,,,,,
1,27,UA,1744,LGA,40.63975,-73.77893,IAH,29.98047,-95.33972,1653,,0,2008,,1,,,,,
1,27,UA,308,LGA,40.63975,-73.77893,IAH,29.98047,-95.33972,1830,,0,2143,,1,,,,,
1,27,MQ,3202,JFK,40.63975,-73.77893,IND,39.71733,-86.29438,1530,,0,1804,,1,,,,,
1,27,B6,677,JFK,40.63975,-73.77893,JAX,30.49406,-81.68786,800,,0,1038,,1,,,,,
1,27,B6,477,JFK,40.63975,-73.77893,JAX,30.49406,-81.68786,1459,,0,1747,,1,,,,,
1,27,AA,1441,JFK,40.63975,-73.77893,LAS,36.08036,-115.15233,635,,0,929,,1,,,,,
1,27,DL,480,JFK,40.63975,-73.77893,LAS,36.08036,-115.15233,800,,0,1105,,1,,,,,
1,27,VX,251,JFK,40.63975,-73.77893,LAS,36.08036,-115.15233,945,,0,1245,,1,,,,,
1,27,B6,411,JFK,40.63975,-73.77893,LAS,36.08036,-115.15233,957,,0,1248,,1,,,,,
1,27,DL,404,JFK,40.63975,-73.77893,LAS,36.08036,-115.15233,959,,0,1300,,1,,,,,
1,27,DL,488,JFK,40.63975,-73.77893,LAS,36.08036,-115.15233,1556,,0,1903,,1,,,,,
1,27,DL,494,JFK,40.63975,-73.77893,LAS,36.08036,-115.15233,1701,,0,2002,,1,,,,,
1,27,AA,45,JFK,40.63975,-73.77893,LAS,36.08036,-115.15233,1729,,0,2025,,1,,,,,
1,27,B6,711,JFK,40.63975,-73.77893,LAS,36.08036,-115.15233,1859,,0,2154,,1,,,,,
1,27,B6,611,JFK,40.63975,-73.77893,LAS,36.08036,-115.15233,2129,,0,18,,1,,,,,
1,27,AA,171,JFK,40.63975,-73.77893,LAX,33.94254,-118.40807,600,,0,922,,1,,,,,
1,27,UA,441,JFK,40.63975,-73.77893,LAX,33.94254,-118.40807,600,,0,926,,1,,,,,
1,27,B6,23,JFK,40.63975,-73.77893,LAX,33.94254,-118.40807,630,,0,947,,1,,,,,
1,27,VX,399,JFK,40.63975,-73.77893,LAX,33.94254,-118.40807,700,,0,1030,,1,,,,,
1,27,AA,9,JFK,40.63975,-73.77893,LAX,33.94254,-118.40807,700,,0,1032,,1,,,,,
1,27,DL,424,JFK,40.63975,-73.77893,LAX,33.94254,-118.40807,700,,0,1040,,1,,,,,
1,27,AA,33,JFK,40.63975,-73.77893,LAX,33.94254,-118.40807,800,,0,1133,,1,,,,,
1,27,B6,123,JFK,40.63975,-73.77893,LAX,33.94254,-118.40807,815,,0,1135,,1,,,,,
1,27,UA,443,JFK,40.63975,-73.77893,LAX,33.94254,-118.40807,830,,0,1159,,1,,,,,
1,27,AA,1,JFK,40.63975,-73.77893,LAX,33.94254,-118.40807,900,,0,1235,,1,,,,,
1,27,DL,422,JFK,40.63975,-73.77893,LAX,33.94254,-118.40807,900,,0,1235,,1,,,,,
1,27,VX,407,JFK,40.63975,-73.77893,LAX,33.94254,-118.40807,920,,0,1250,,1,,,,,
1,27,B6,223,JFK,40.63975,-73.77893,LAX,33.94254,-118.40807,940,,0,1259,,1,,,,,
1,27,AA,255,JFK,40.63975,-73.77893,LAX,33.94254,-118.40807,1000,,0,1330,,1,,,,,
1,27,AA,19,JFK,40.63975,-73.77893,LAX,33.94254,-118.40807,1100,,0,1429,,1,,,,,
1,27,B6,323,JFK,40.63975,-73.77893,LAX,33.94254,-118.40807,1125,,0,1439,,1,,,,,
1,27,UA,703,JFK,40.63975,-73.77893,LAX,33.94254,-118.40807,1129,,0,1446,,1,,,,,
1,27,DL,440,JFK,40.63975,-73.77893,LAX,33.94254,-118.40807,1135,,0,1505,,1,,,,,
1,27,AA,3,JFK,40.63975,-73.77893,LAX,33.94254,-118.40807,1230,,0,1555,,1,,,,,
1,27,VX,411,JFK,40.63975,-73.77893,LAX,33.94254,-118.40807,1300,,0,1624,,1,,,,,
1,27,UA,841,JFK,40.63975,-73.77893,LAX,33.94254,-118.40807,1430,,0,1755,,1,,,,,
1,27,AA,117,JFK,40.63975,-73.77893,LAX,33.94254,-118.40807,1445,,0,1824,,1,,,,,
1,27,DL,423,JFK,40.63975,-73.77893,LAX,33.94254,-118.40807,1525,,0,1905,,1,,,,,
1,27,B6,423,JFK,40.63975,-73.77893,LAX,33.94254,-118.40807,1555,,0,1920,,1,,,,,
1,27,AA,133,JFK,40.63975,-73.77893,LAX,33.94254,-118.40807,1630,,0,2007,,1,,,,,
1,27,VX,413,JFK,40.63975,-73.77893,LAX,33.94254,-118.40807,1655,,0,2025,,1,,,,,
1,27,DL,417,JFK,40.63975,-73.77893,LAX,33.94254,-118.40807,1700,,0,2040,,1,,,,,
1,27,UA,535,JFK,40.63975,-73.77893,LAX,33.94254,-118.40807,1707,,0,2032,,1,,,,,
1,27,AA,181,JFK,40.63975,-73.77893,LAX,33.94254,-118.40807,1730,,0,2104,,1,,,,,
1,27,DL,447,JFK,40.63975,-73.77893,LAX,33.94254,-118.40807,1830,,0,2210,,1,,,,,
1,27,B6,523,JFK,40.63975,-73.77893,LAX,33.94254,-118.40807,1835,,0,2158,,1,,,,,
1,27,AA,21,JFK,40.63975,-73.77893,LAX,33.94254,-118.40807,1845,,0,2211,,1,,,,,
1,27,AA,293,JFK,40.63975,-73.77893,LAX,33.94254,-118.40807,1945,,0,2318,,1,,,,,
1,27,UA,445,JFK,40.63975,-73.77893,LAX,33.94254,-118.40807,1950,,0,2306,,1,,,,,
1,27,VX,415,JFK,40.63975,-73.77893,LAX,33.94254,-118.40807,2001,,0,2326,,1,,,,,
1,27,AA,185,JFK,40.63975,-73.77893,LAX,33.94254,-118.40807,2055,,0,28,,1,,,,,
1,27,DL,427,JFK,40.63975,-73.77893,LAX,33.94254,-118.40807,2110,,0,45,,1,,,,,
1,27,B6,213,JFK,40.63975,-73.77893,LGB,33.81772,-118.15161,1355,,0,1712,,1,,,,,
1,27,MQ,3349,LGA,40.63975,-73.77893,LIT,34.7294,-92.22425,1800,,0,1944,,1,,,,,
1,27,EV,5185,LGA,40.63975,-73.77893,MCI,39.29761,-94.71391,814,,0,1045,,1,,,,,
1,27,EV,5157,LGA,40.63975,-73.77893,MCI,39.29761,-94.71391,2030,,0,2303,,1,,,,,
1,27,B6,583,JFK,40.63975,-73.77893,MCO,28.42889,-81.31603,600,,0,851,,1,,,,,
1,27,B6,683,JFK,40.63975,-73.77893,MCO,28.42889,-81.31603,659,,0,1001,,1,,,,,
1,27,AA,2393,JFK,40.63975,-73.77893,MCO,28.42889,-81.31603,700,,0,1008,,1,,,,,
1,27,B6,1783,JFK,40.63975,-73.77893,MCO,28.42889,-81.31603,750,,0,1050,,1,,,,,
1,27,DL,2619,JFK,40.63975,-73.77893,MCO,28.42889,-81.31603,815,,0,1121,,1,,,,,
1,27,B6,483,JFK,40.63975,-73.77893,MCO,28.42889,-81.31603,905,,0,1205,,1,,,,,
1,27,DL,456,JFK,40.63975,-73.77893,MCO,28.42889,-81.31603,1110,,0,1410,,1,,,,,
1,27,B6,383,JFK,40.63975,-73.77893,MCO,28.42889,-81.31603,1253,,0,1549,,1,,,,,
1,27,AA,2285,JFK,40.63975,-73.77893,MCO,28.42889,-81.31603,1459,,0,1802,,1,,,,,
1,27,B6,83,JFK,40.63975,-73.77893,MCO,28.42889,-81.31603,1530,,0,1836,,1,,,,,
1,27,B6,183,JFK,40.63975,-73.77893,MCO,28.42889,-81.31603,1800,,0,2058,,1,,,,,
1,27,DL,2159,JFK,40.63975,-73.77893,MCO,28.42889,-81.31603,1825,,0,2138,,1,,,,,
1,27,B6,1183,JFK,40.63975,-73.77893,MCO,28.42889,-81.31603,2145,,0,34,,1,,,,,
1,27,B6,1099,LGA,40.63975,-73.77893,MCO,28.42889,-81.31603,630,,0,931,,1,,,,,
1,27,DL,2285,LGA,40.63975,-73.77893,MCO,28.42889,-81.31603,700,,0,1008,,1,,,,,
1,27,B6,199,LGA,40.63975,-73.77893,MCO,28.42889,-81.31603,912,,0,1213,,1,,,,,
1,27,DL,1885,LGA,40.63975,-73.77893,MCO,28.42889,-81.31603,918,,0,1244,,1,,,,,
1,27,DL,1788,LGA,40.63975,-73.77893,MCO,28.42889,-81.31603,1140,,0,1450,,1,,,,,
1,27,B6,1199,LGA,40.63975,-73.77893,MCO,28.42889,-81.31603,1312,,0,1609,,1,,,,,
1,27,DL,1685,LGA,40.63975,-73.77893,MCO,28.42889,-81.31603,1404,,0,1717,,1,,,,,
1,27,DL,2181,LGA,40.63975,-73.77893,MCO,28.42889,-81.31603,1600,,0,1917,,1,,,,,
1,27,B6,299,LGA,40.63975,-73.77893,MCO,28.42889,-81.31603,1755,,0,2055,,1,,,,,
1,27,DL,1585,LGA,40.63975,-73.77893,MCO,28.42889,-81.31603,1800,,0,2117,,1,,,,,
1,27,WN,108,LGA,40.63975,-73.77893,MDW,41.78598,-87.75242,605,,0,750,,1,,,,,
1,27,WN,1064,LGA,40.63975,-73.77893,MDW,41.78598,-87.75242,825,,0,1000,,1,,,,,
1,27,WN,2187,LGA,40.63975,-73.77893,MDW,41.78598,-87.75242,1135,,0,1315,,1,,,,,
1,27,WN,119,LGA,40.63975,-73.77893,MDW,41.78598,-87.75242,1310,,0,1440,,1,,,,,
1,27,WN,3208,LGA,40.63975,-73.77893,MDW,41.78598,-87.75242,1555,,0,1740,,1,,,,,
1,27,WN,122,LGA,40.63975,-73.77893,MDW,41.78598,-87.75242,1825,,0,2005,,1,,,,,
1,27,WN,762,LGA,40.63975,-73.77893,MDW,41.78598,-87.75242,2055,,0,2225,,1,,,,,
1,27,EV,5516,LGA,40.63975,-73.77893,MHT,42.93452,-71.43706,1135,,0,1245,,1,,,,,
1,27,EV,4976,LGA,40.63975,-73.77893,MHT,42.93452,-71.43706,2115,,0,2223,,1,,,,,
1,27,AA,2299,JFK,40.63975,-73.77893,MIA,25.79325,-80.29056,545,,0,854,,1,,,,,
1,27,AA,1101,JFK,40.63975,-73.77893,MIA,25.79325,-80.29056,650,,0,1008,,1,,,,,
1,27,DL,2190,JFK,40.63975,-73.77893,MIA,25.79325,-80.29056,805,,0,1126,,1,,,,,
1,27,AA,1085,JFK,40.63975,-73.77893,MIA,25.79325,-80.29056,830,,0,1150,,1,,,,,
1,27,AA,1646,JFK,40.63975,-73.77893,MIA,25.79325,-80.29056,1055,,0,1409,,1,,,,,
1,27,DL,441,JFK,40.63975,-73.77893,MIA,25.79325,-80.29056,1135,,0,1452,,1,,,,,
1,27,AA,1451,JFK,40.63975,-73.77893,MIA,25.79325,-80.29056,1415,,0,1732,,1,,,,,
1,27,AA,2351,JFK,40.63975,-73.77893,MIA,25.79325,-80.29056,1700,,0,2018,,1,,,,,
1,27,DL,2002,JFK,40.63975,-73.77893,MIA,25.79325,-80.29056,1829,,0,2157,,1,,,,,
1,27,AA,2387,JFK,40.63975,-73.77893,MIA,25.79325,-80.29056,1915,,0,2232,,1,,,,,
1,27,AA,1297,LGA,40.63975,-73.77893,MIA,25.79325,-80.29056,600,,0,913,,1,,,,,
1,27,AA,2451,LGA,40.63975,-73.77893,MIA,25.79325,-80.29056,700,,0,1020,,1,,,,,
1,27,DL,2003,LGA,40.63975,-73.77893,MIA,25.79325,-80.29056,700,,0,1025,,1,,,,,
1,27,AA,2243,LGA,40.63975,-73.77893,MIA,25.79325,-80.29056,759,,0,1120,,1,,,,,
1,27,DL,874,LGA,40.63975,-73.77893,MIA,25.79325,-80.29056,910,,0,1245,,1,,,,,
1,27,AA,1219,LGA,40.63975,-73.77893,MIA,25.79325,-80.29056,940,,0,1302,,1,,,,,
1,27,F9,1253,LGA,40.63975,-73.77893,MIA,25.79325,-80.29056,945,,0,1305,,1,,,,,
1,27,AA,1133,LGA,40.63975,-73.77893,MIA,25.79325,-80.29056,1055,,0,1416,,1,,,,,
1,27,DL,2301,LGA,40.63975,-73.77893,MIA,25.79325,-80.29056,1100,,0,1431,,1,,,,,
1,27,AA,1082,LGA,40.63975,-73.77893,MIA,25.79325,-80.29056,1215,,0,1536,,1,,,,,
1,27,DL,1923,LGA,40.63975,-73.77893,MIA,25.79325,-80.29056,1329,,0,1654,,1,,,,,
1,27,AA,1531,LGA,40.63975,-73.77893,MIA,25.79325,-80.29056,1355,,0,1718,,1,,,,,
1,27,DL,1855,LGA,40.63975,-73.77893,MIA,25.79325,-80.29056,1515,,0,1853,,1,,,,,
1,27,AA,1445,LGA,40.63975,-73.77893,MIA,25.79325,-80.29056,1525,,0,1859,,1,,,,,
1,27,AA,2395,LGA,40.63975,-73.77893,MIA,25.79325,-80.29056,1650,,0,2018,,1,,,,,
1,27,F9,1255,LGA,40.63975,-73.77893,MIA,25.79325,-80.29056,1720,,0,2040,,1,,,,,
1,27,AA,1599,LGA,40.63975,-73.77893,MIA,25.79325,-80.29056,1815,,0,2136,,1,,,,,
1,27,DL,1739,LGA,40.63975,-73.77893,MIA,25.79325,-80.29056,1815,,0,2146,,1,,,,,
1,27,AA,1483,LGA,40.63975,-73.77893,MIA,25.79325,-80.29056,1950,,0,2308,,1,,,,,
1,27,AA,1589,LGA,40.63975,-73.77893,MIA,25.79325,-80.29056,2030,,0,2350,,1,,,,,
1,27,WN,355,LGA,40.63975,-73.77893,MKE,42.94722,-87.89658,1035,,0,1210,,1,,,,,
1,27,WN,1714,LGA,40.63975,-73.77893,MKE,42.94722,-87.89658,1755,,0,1935,,1,,,,,
1,27,WN,2771,LGA,40.63975,-73.77893,MKE,42.94722,-87.89658,2025,,0,2200,,1,,,,,
1,27,DL,459,JFK,40.63975,-73.77893,MSP,44.88055,-93.21692,1128,,0,1343,,1,,,,,
1,27,DL,475,JFK,40.63975,-73.77893,MSP,44.88055,-93.21692,1600,,0,1826,,1,,,,,
1,27,DL,1919,LGA,40.63975,-73.77893,MSP,44.88055,-93.21692,600,,0,816,,1,,,,,
1,27,DL,2119,LGA,40.63975,-73.77893,MSP,44.88055,-93.21692,810,,0,1026,,1,,,,,
1,27,DL,2319,LGA,40.63975,-73.77893,MSP,44.88055,-93.21692,1015,,0,1240,,1,,,,,
1,27,DL,1819,LGA,40.63975,-73.77893,MSP,44.88055,-93.21692,1433,,0,1650,,1,,,,,
1,27,DL,1619,LGA,40.63975,-73.77893,MSP,44.88055,-93.21692,1630,,0,1901,,1,,,,,
1,27,DL,2019,LGA,40.63975,-73.77893,MSP,44.88055,-93.21692,1800,,0,2026,,1,,,,,
1,27,B6,675,JFK,40.63975,-73.77893,MSY,29.99339,-90.25803,650,,0,923,,1,,,,,
1,27,DL,428,JFK,40.63975,-73.77893,MSY,29.99339,-90.25803,800,,0,1041,,1,,,,,
1,27,B6,575,JFK,40.63975,-73.77893,MSY,29.99339,-90.25803,1455,,0,1736,,1,,,,,
1,27,DL,2006,LGA,40.63975,-73.77893,MSY,29.99339,-90.25803,805,,0,1050,,1,,,,,
1,27,DL,1715,LGA,40.63975,-73.77893,MSY,29.99339,-90.25803,1700,,0,1949,,1,,,,,
1,27,NK,921,LGA,40.63975,-73.77893,MYR,33.67975,-78.92833,1140,,0,1337,,1,,,,,
1,27,EV,5096,LGA,40.63975,-73.77893,OMA,41.30252,-95.89417,1950,,0,2216,,1,,,,,
1,27,AA,190,JFK,40.63975,-73.77893,ORD,41.9796,-87.90446,800,,0,952,,1,,,,,
1,27,B6,905,JFK,40.63975,-73.77893,ORD,41.9796,-87.90446,829,,0,1018,,1,,,,,
1,27,AA,199,JFK,40.63975,-73.77893,ORD,41.9796,-87.90446,1710,,0,1906,,1,,,,,
1,27,UA,1198,LGA,40.63975,-73.77893,ORD,41.9796,-87.90446,600,,0,737,,1,,,,,
1,27,AA,303,LGA,40.63975,-73.77893,ORD,41.9796,-87.90446,600,,0,744,,1,,,,,
1,27,AA,307,LGA,40.63975,-73.77893,ORD,41.9796,-87.90446,631,,0,815,,1,,,,,
1,27,UA,1052,LGA,40.63975,-73.77893,ORD,41.9796,-87.90446,700,,0,844,,1,,,,,
1,27,AA,311,LGA,40.63975,-73.77893,ORD,41.9796,-87.90446,730,,0,916,,1,,,,,
1,27,UA,463,LGA,40.63975,-73.77893,ORD,41.9796,-87.90446,800,,0,940,,1,,,,,
1,27,NK,847,LGA,40.63975,-73.77893,ORD,41.9796,-87.90446,830,,0,1008,,1,,,,,
1,27,AA,317,LGA,40.63975,-73.77893,ORD,41.9796,-87.90446,845,,0,1030,,1,,,,,
1,27,UA,711,LGA,40.63975,-73.77893,ORD,41.9796,-87.90446,900,,0,1048,,1,,,,,
1,27,AA,325,LGA,40.63975,-73.77893,ORD,41.9796,-87.90446,945,,0,1130,,1,,,,,
1,27,UA,673,LGA,40.63975,-73.77893,ORD,41.9796,-87.90446,1000,,0,1145,,1,,,,,
1,27,AA,327,LGA,40.63975,-73.77893,ORD,41.9796,-87.90446,1023,,0,1210,,1,,,,,
1,27,UA,1665,LGA,40.63975,-73.77893,ORD,41.9796,-87.90446,1100,,0,1247,,1,,,,,
1,27,AA,329,LGA,40.63975,-73.77893,ORD,41.9796,-87.90446,1133,,0,1315,,1,,,,,
1,27,AA,331,LGA,40.63975,-73.77893,ORD,41.9796,-87.90446,1215,,0,1357,,1,,,,,
1,27,UA,681,LGA,40.63975,-73.77893,ORD,41.9796,-87.90446,1227,,0,1410,,1,,,,,
1,27,UA,1086,LGA,40.63975,-73.77893,ORD,41.9796,-87.90446,1300,,0,1440,,1,,,,,
1,27,UA,1282,LGA,40.63975,-73.77893,ORD,41.9796,-87.90446,1400,,0,1536,,1,,,,,
1,27,AA,337,LGA,40.63975,-73.77893,ORD,41.9796,-87.90446,1424,,0,1610,,1,,,,,
1,27,UA,1061,LGA,40.63975,-73.77893,ORD,41.9796,-87.90446,1500,,0,1639,,1,,,,,
1,27,UA,741,LGA,40.63975,-73.77893,ORD,41.9796,-87.90446,1600,,0,1745,,1,,,,,
1,27,AA,343,LGA,40.63975,-73.77893,ORD,41.9796,-87.90446,1611,,0,1805,,1,,,,,
1,27,UA,1143,LGA,40.63975,-73.77893,ORD,41.9796,-87.90446,1700,,0,1839,,1,,,,,
1,27,AA,345,LGA,40.63975,-73.77893,ORD,41.9796,-87.90446,1709,,0,1900,,1,,,,,
1,27,UA,691,LGA,40.63975,-73.77893,ORD,41.9796,-87.90446,1800,,0,1940,,1,,,,,
1,27,AA,355,LGA,40.63975,-73.77893,ORD,41.9796,-87.90446,1805,,0,1956,,1,,,,,
1,27,AA,359,LGA,40.63975,-73.77893,ORD,41.9796,-87.90446,1848,,0,2035,,1,,,,,
1,27,UA,693,LGA,40.63975,-73.77893,ORD,41.9796,-87.90446,1900,,0,2049,,1,,,,,
1,27,AA,363,LGA,40.63975,-73.77893,ORD,41.9796,-87.90446,1955,,0,2134,,1,,,,,
1,27,UA,695,LGA,40.63975,-73.77893,ORD,41.9796,-87.90446,2000,,0,2145,,1,,,,,
1,27,AA,367,LGA,40.63975,-73.77893,ORD,41.9796,-87.90446,2055,,0,2235,,1,,,,,
1,27,MQ,3169,JFK,40.63975,-73.77893,ORF,36.89461,-76.20122,1530,,0,1705,,1,,,,,
1,27,EV,5509,LGA,40.63975,-73.77893,ORF,36.89461,-76.20122,905,,0,1037,,1,,,,,
1,27,MQ,3556,LGA,40.63975,-73.77893,ORF,36.89461,-76.20122,941,,0,1113,,1,,,,,
1,27,MQ,3265,LGA,40.63975,-73.77893,ORF,36.89461,-76.20122,1620,,0,1752,,1,,,,,
1,27,B6,453,JFK,40.63975,-73.77893,PBI,26.68316,-80.09559,659,,0,1002,,1,,,,,
1,27,DL,2462,JFK,40.63975,-73.77893,PBI,26.68316,-80.09559,800,,0,1110,,1,,,,,
1,27,B6,653,JFK,40.63975,-73.77893,PBI,26.68316,-80.09559,859,,0,1205,,1,,,,,
1,27,B6,553,JFK,40.63975,-73.77893,PBI,26.68316,-80.09559,1316,,0,1617,,1,,,,,
1,27,B6,753,JFK,40.63975,-73.77893,PBI,26.68316,-80.09559,1615,,0,1920,,1,,,,,
1,27,B6,2253,JFK,40.63975,-73.77893,PBI,26.68316,-80.09559,1840,,0,2140,,1,,,,,
1,27,B6,2053,JFK,40.63975,-73.77893,PBI,26.68316,-80.09559,2146,,0,41,,1,,,,,
1,27,B6,461,LGA,40.63975,-73.77893,PBI,26.68316,-80.09559,724,,0,1023,,1,,,,,
1,27,AA,1382,LGA,40.63975,-73.77893,PBI,26.68316,-80.09559,730,,0,1031,,1,,,,,
1,27,DL,2395,LGA,40.63975,-73.77893,PBI,26.68316,-80.09559,754,,0,1116,,1,,,,,
1,27,DL,876,LGA,40.63975,-73.77893,PBI,26.68316,-80.09559,1035,,0,1406,,1,,,,,
1,27,DL,2174,LGA,40.63975,-73.77893,PBI,26.68316,-80.09559,1200,,0,1519,,1,,,,,
1,27,B6,561,LGA,40.63975,-73.77893,PBI,26.68316,-80.09559,1419,,0,1719,,1,,,,,
1,27,DL,1814,LGA,40.63975,-73.77893,PBI,26.68316,-80.09559,1435,,0,1752,,1,,,,,
1,27,B6,1161,LGA,40.63975,-73.77893,PBI,26.68316,-80.09559,1629,,0,1936,,1,,,,,
1,27,DL,2370,LGA,40.63975,-73.77893,PBI,26.68316,-80.09559,1845,,0,2210,,1,,,,,
1,27,DL,486,JFK,40.63975,-73.77893,PDX,45.58872,-122.5975,1840,,0,2211,,1,,,,,
1,27,US,433,JFK,40.63975,-73.77893,PHX,33.43417,-112.00806,630,,0,1020,,1,,,,,
1,27,DL,482,JFK,40.63975,-73.77893,PHX,33.43417,-112.00806,815,,0,1203,,1,,,,,
1,27,US,597,JFK,40.63975,-73.77893,PHX,33.43417,-112.00806,959,,0,1336,,1,,,,,
1,27,B6,135,JFK,40.63975,-73.77893,PHX,33.43417,-112.00806,1859,,0,2246,,1,,,,,
1,27,EV,5139,LGA,40.63975,-73.77893,PIT,40.49147,-80.23287,1220,,0,1404,,1,,,,,
1,27,EV,5405,LGA,40.63975,-73.77893,PIT,40.49147,-80.23287,1850,,0,2032,,1,,,,,
1,27,B6,208,JFK,40.63975,-73.77893,PWM,43.64617,-70.30875,905,,0,1019,,1,,,,,
1,27,B6,308,JFK,40.63975,-73.77893,PWM,43.64617,-70.30875,1324,,0,1434,,1,,,,,
1,27,B6,108,JFK,40.63975,-73.77893,PWM,43.64617,-70.30875,2250,,0,2358,,1,,,,,
1,27,B6,885,JFK,40.63975,-73.77893,RDU,35.87764,-78.78747,739,,0,924,,1,,,,,
1,27,MQ,3465,JFK,40.63975,-73.77893,RDU,35.87764,-78.78747,815,,0,958,,1,,,,,
1,27,MQ,3361,JFK,40.63975,-73.77893,RDU,35.87764,-78.78747,1240,,0,1421,,1,,,,,
1,27,MQ,3295,JFK,40.63975,-73.77893,RDU,35.87764,-78.78747,1459,,0,1654,,1,,,,,
1,27,B6,1185,JFK,40.63975,-73.77893,RDU,35.87764,-78.78747,1726,,0,1912,,1,,,,,
1,27,MQ,3374,JFK,40.63975,-73.77893,RDU,35.87764,-78.78747,1959,,0,2145,,1,,,,,
1,27,MQ,3531,LGA,40.63975,-73.77893,RDU,35.87764,-78.78747,650,,0,833,,1,,,,,
1,27,EV,5393,LGA,40.63975,-73.77893,RDU,35.87764,-78.78747,830,,0,1030,,1,,,,,
1,27,MQ,3364,LGA,40.63975,-73.77893,RDU,35.87764,-78.78747,929,,0,1120,,1,,,,,
1,27,MQ,3463,LGA,40.63975,-73.77893,RDU,35.87764,-78.78747,1012,,0,1201,,1,,,,,
1,27,MQ,3305,LGA,40.63975,-73.77893,RDU,35.87764,-78.78747,1305,,0,1447,,1,,,,,
1,27,MQ,3536,LGA,40.63975,-73.77893,RDU,35.87764,-78.78747,1550,,0,1738,,1,,,,,
1,27,MQ,3471,LGA,40.63975,-73.77893,RDU,35.87764,-78.78747,1700,,0,1847,,1,,,,,
